JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2450481.6632,11.5,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450486.0,11.8,,,Vis.,CR,,,,,,,,V,,,,FN ORI,,STD,,,,
2450489.0,11.7,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450509.0,12.7,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450520.6306,12.7,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450701.9771,12.6,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450751.8368,13.0,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450756.9069,<13.6,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450759.8743,13.0,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450780.1,<14.2,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450804.6,<14.0,,,Vis.,RRB,,,,,,,,V,,,,FN ORI,,STD,,,,
2450818.8938,<12.6,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450827.6,12.8,,,Vis.,BMK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450830.0,13.5,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450841.318,12.1,,,Vis.,DPA,,,,,,,,V,,,,FN ORI,,STD,,,,
2450841.4,11.7,,,Vis.,POX,,,,,,,,V,,,,FN ORI,,STD,,,,
2450841.7,12.0,,,Vis.,AAP,,,,,,,,V,,,,FN ORI,,STD,,,,
2450843.0,12.0,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450859.302,11.8,,,Vis.,DPA,,,,,,,,V,,,,FN ORI,,STD,,,,
2450859.7,12.0,,,Vis.,AAP,,,,,,,,V,,,,FN ORI,,STD,,,,
2450863.6528,11.9,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450865.3,12.7,,,Vis.,POX,,,,,,,,V,,,,FN ORI,,STD,,,,
2450867.317,12.3,,,Vis.,DPA,,,,,,,,V,,,,FN ORI,,STD,,,,
2450892.359,<12.5,,,Vis.,DPA,,,,,,,,V,,,,FN ORI,,STD,,,,
2450911.5,12.5,,,Vis.,MOI,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2451084.9104,11.6,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2451104.8861,12.4,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2451112.6,13.0,,,Vis.,POX,,,,,,,,V,,,,FN ORI,,STD,,,,
2451134.417,<14.0,,,Vis.,DPA,,,,,,,,V,,,,FN ORI,,STD,,,,
2451161.8264,<13.0,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2451162.6,<14.0,,,Vis.,RRB,,,,,,,,V,,,,FN ORI,,STD,,,,
2451168.0,<14.3,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
