JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2446551.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446554.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446557.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446558.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446559.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446561.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446562.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446563.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446564.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446565.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446566.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446567.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446568.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446569.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446570.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446571.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446572.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446573.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446578.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446579.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446581.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446582.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446584.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446586.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446587.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
