JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2415474.3,10.2,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415488.5,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415489.2,9.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415490.6,10.2,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415491.4,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415493.3,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415496.6,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415499.3,10.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415504.2,10.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415512.2,10.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415515.3,10.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415518.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415524.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415533.5,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415543.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415549.5,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415552.4,9.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415555.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415565.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415568.3,9.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415570.5,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415574.3,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415577.3,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415579.5,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415581.3,9.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415584.4,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415588.5,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415589.3,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415598.2,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415600.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415602.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415605.3,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415608.3,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415610.4,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415613.4,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415616.3,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415618.4,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415628.3,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415633.3,9.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
